Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
493442,79067,CORONA MEXICAN TRAY,6,2010-01-04 13:36:00,3.75,13821.0,United Kingdom
494913,21622,VINTAGE UNION JACK CUSHION COVER,2,2010-01-19 17:03:00,4.95,17576.0,United Kingdom
514835,84969,ASSORTED COLOUR SET 6 TEASPOONS,1,2010-07-06 14:25:00,8.47,,United Kingdom
533947,21930,JUMBO STORAGE BAG SKULLS,1,2010-11-19 12:09:00,1.95,17862.0,United Kingdom
535780,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2010-11-28 13:51:00,0.85,13435.0,United Kingdom
508451,35916C,PINK FELT HANGING HEART W FLOWER,1,2010-05-14 16:33:00,1.66,,United Kingdom
515956,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-07-15 19:56:00,1.25,13291.0,United Kingdom
528629,22560,TRADITIONAL MODELLING CLAY,24,2010-10-24 11:18:00,1.25,13654.0,United Kingdom
516483,22593,CHRISTMAS GINGHAM STAR,24,2010-07-21 09:32:00,0.85,17080.0,United Kingdom
499248,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2010-02-25 14:18:00,1.65,14298.0,United Kingdom
501133,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-03-14 10:10:00,0.65,17920.0,United Kingdom
531800,22832,SWEETHEART WIRE WALL TIDY,2,2010-11-09 15:45:00,10.75,15281.0,United Kingdom
